0,61.9431606268445,68.2396187465419,64.1574330615198,72.6179346040051,75.7103509847018,78.3944129225372,79.9893924609469,78.7475909968659,73.9324943191453,77.1608977074552,79.6288824999383,79.8384183392006,81.7743927209714,83.163572414498,83.5789116863028,81.9330609523851,83.1756387145114
61.9431606268445,0,61.9431606268444,63.4592686614081,69.5713336803841,72.8063177341119,75.9926885016633,77.7397207991855,76.0473589532117,72.6255080193966,76.1044731044938,78.6478105135862,78.4313501863589,80.6692299494641,82.0430437605352,82.3181128293395,80.4183198169891,81.7020945352317
68.2396187465419,61.9431606268444,0,61.9431606268444,61.9431606268444,67.8707507862,72.7438028295809,75.4126293026778,73.9585145147438,68.2475406974341,72.8435249948138,76.0118676806845,75.6022463148949,78.4183468112875,80.0791819335639,80.4612887307441,78.1942980767722,79.8497346352807
64.1574330615198,63.4592686614081,61.9431606268444,0,66.6156365453284,71.9967951145364,75.7358337385317,78.0678856024269,77.1468506598651,68.0199690699182,73.0670971853615,76.4836321267362,76.8751826622622,79.3039653178965,81.0732265314328,81.697769049156,79.7737316352533,81.4016798937229
72.6179346040051,69.5713336803841,61.9431606268444,66.6156365453284,0,61.9431606268444,69.5977790936155,73.7109592115459,73.2745128066704,61.9431606268444,68.1006134658705,72.425616272163,71.8507365926346,75.6083277790241,77.7929482769951,78.4568641474472,75.761234101268,78.0273044333345
75.7103509847018,72.8063177341119,67.8707507862,71.9967951145364,61.9431606268444,0,61.9431606268445,69.0806597395498,69.3160374798407,67.9462896824406,69.6128267598302,72.0835488602875,69.533378903481,73.9907913505291,75.9434193641272,76.2166096247789,72.6789765982864,75.2966295303139
78.3944129225372,75.9926885016633,72.7438028295809,75.7358337385317,69.5977790936155,61.9431606268445,0,61.9431606268444,66.2399251271658,72.4521887150765,72.3078023962111,72.8903381539853,68.7559654207146,72.8265929553807,74.0247858331806,73.501529772998,68.7278958330615,71.6326353296202
79.9893924609469,77.7397207991855,75.4126293026778,78.0678856024269,73.7109592115459,69.0806597395498,61.9431606268444,0,61.9431606268444,76.0327304361859,75.9301788851266,76.0304247486106,72.6741516288374,75.0509946292917,75.1064379638068,73.4569829568144,69.453277106833,69.9991919730307
78.7475909968659,76.0473589532117,73.9585145147438,77.1468506598651,73.2745128066704,69.3160374798407,66.2399251271658,61.9431606268444,0,76.2870831027786,76.9707610054211,77.6977999223467,75.2370657464438,77.5487644255972,77.9134110921558,76.8029732165303,73.8894325683282,74.315565255916
73.9324943191453,72.6255080193966,68.2475406974341,68.0199690699182,61.9431606268444,67.9462896824406,72.4521887150765,76.0327304361859,76.2870831027786,0,61.9431606268445,69.5535736689764,70.9437338625497,74.5779831179873,77.3684547269472,78.603750427013,76.2542482358718,78.7400589902917
77.1608977074552,76.1044731044938,72.8435249948138,73.0670971853615,68.1006134658705,69.6128267598302,72.3078023962111,75.9301788851266,76.9707610054211,61.9431606268445,0,61.9431606268444,66.5101369360655,70.8505440351108,74.7958236925005,76.743992855086,74.3607159061014,77.4355704848908
79.6288824999383,78.6478105135862,76.0118676806845,76.4836321267362,72.425616272163,72.0835488602875,72.8903381539853,76.0304247486106,77.6977999223467,69.5535736689764,61.9431606268444,0,61.9431606268444,65.1296611132855,71.3121517727755,74.4293587084246,72.2810888561624,75.9446639865236
79.8384183392006,78.4313501863589,75.6022463148949,76.8751826622622,71.8507365926346,69.533378903481,68.7559654207146,72.6741516288374,75.2370657464438,70.9437338625497,66.5101369360655,61.9431606268444,0,61.9431606268444,68.3335425764861,71.1542361092796,67.1104584547288,72.4954387875253
81.7743927209714,80.6692299494641,78.4183468112875,79.3039653178965,75.6083277790241,73.9907913505291,72.8265929553807,75.0509946292917,77.5487644255972,74.5779831179873,70.8505440351108,65.1296611132855,61.9431606268444,0,61.9431606268444,68.7498285508001,67.249219834977,72.1662106840397
83.163572414498,82.0430437605352,80.0791819335639,81.0732265314328,77.7929482769951,75.9434193641272,74.0247858331806,75.1064379638068,77.9134110921558,77.3684547269472,74.7958236925005,71.3121517727755,68.3335425764861,61.9431606268444,0,61.9431606268444,65.0700795703582,69.1024213242406
83.5789116863028,82.3181128293395,80.4612887307441,81.697769049156,78.4568641474472,76.2166096247789,73.501529772998,73.4569829568144,76.8029732165303,78.603750427013,76.743992855086,74.4293587084246,71.1542361092796,68.7498285508001,61.9431606268444,0,61.9431606268444,62.1117462117102
81.9330609523851,80.4183198169891,78.1942980767722,79.7737316352533,75.761234101268,72.6789765982864,68.7278958330615,69.453277106833,73.8894325683282,76.2542482358718,74.3607159061014,72.2810888561624,67.1104584547288,67.249219834977,65.0700795703582,61.9431606268444,0,61.9431606268444
83.1756387145114,81.7020945352317,79.8497346352807,81.4016798937229,78.0273044333345,75.2966295303139,71.6326353296202,69.9991919730307,74.315565255916,78.7400589902917,77.4355704848908,75.9446639865236,72.4954387875253,72.1662106840397,69.1024213242406,62.1117462117102,61.9431606268444,0
