0,105.266895737413,112.943160626844,117.433487732764,120.619425516276,123.090630847981,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,123.307805924041,112.943160626844,114.178763292697,116.78129307156,119.469673479325,121.855028182129,123.912470210625
105.266895737413,0,105.266895737413,112.943160626844,117.433487732764,120.619425516276,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,114.178763292697,112.943160626844,114.178763292697,116.78129307156,119.469673479325,121.855028182129
112.943160626844,105.266895737413,0,105.266895737413,112.943160626844,117.433487732764,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,116.78129307156,114.178763292697,112.943160626844,114.178763292697,116.78129307156,119.469673479325
117.433487732764,112.943160626844,105.266895737413,0,105.266895737413,112.943160626844,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,119.469673479325,116.78129307156,114.178763292697,112.943160626844,114.178763292697,116.78129307156
120.619425516276,117.433487732764,112.943160626844,105.266895737413,0,105.266895737413,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,121.855028182129,119.469673479325,116.78129307156,114.178763292697,112.943160626844,114.178763292697
123.090630847981,120.619425516276,117.433487732764,112.943160626844,105.266895737413,0,123.307805924041,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,123.912470210625,121.855028182129,119.469673479325,116.78129307156,114.178763292697,112.943160626844
105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,123.307805924041,0,105.266895737413,112.943160626844,117.433487732764,120.619425516276,123.090630847981,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,123.307805924041
109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,105.266895737413,0,105.266895737413,112.943160626844,117.433487732764,120.619425516276,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986
114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,112.943160626844,105.266895737413,0,105.266895737413,112.943160626844,117.433487732764,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413
118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,117.433487732764,112.943160626844,105.266895737413,0,105.266895737413,112.943160626844,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697
120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,120.619425516276,117.433487732764,112.943160626844,105.266895737413,0,105.266895737413,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129
123.307805924041,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,123.090630847981,120.619425516276,117.433487732764,112.943160626844,105.266895737413,0,123.307805924041,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413
112.943160626844,114.178763292697,116.78129307156,119.469673479325,121.855028182129,123.912470210625,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,123.307805924041,0,105.266895737413,112.943160626844,117.433487732764,120.619425516276,123.090630847981
114.178763292697,112.943160626844,114.178763292697,116.78129307156,119.469673479325,121.855028182129,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,120.955119484986,105.266895737413,0,105.266895737413,112.943160626844,117.433487732764,120.619425516276
116.78129307156,114.178763292697,112.943160626844,114.178763292697,116.78129307156,119.469673479325,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,118.016895737413,112.943160626844,105.266895737413,0,105.266895737413,112.943160626844,117.433487732764
119.469673479325,116.78129307156,114.178763292697,112.943160626844,114.178763292697,116.78129307156,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,114.178763292697,117.433487732764,112.943160626844,105.266895737413,0,105.266895737413,112.943160626844
121.855028182129,119.469673479325,116.78129307156,114.178763292697,112.943160626844,114.178763292697,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,109.105028182129,120.619425516276,117.433487732764,112.943160626844,105.266895737413,0,105.266895737413
123.912470210625,121.855028182129,119.469673479325,116.78129307156,114.178763292697,112.943160626844,123.307805924041,120.955119484986,118.016895737413,114.178763292697,109.105028182129,105.266895737413,123.090630847981,120.619425516276,117.433487732764,112.943160626844,105.266895737413,0
